property_id,living_area,total_area,rooms,bathrooms,bedrooms,garage,garden,balcony,furnished,pool,floors,price,latitude,longitude,type_apartment,type_house,description
3295,120.0,150.0,3.0,1.0,3.0,0,0,0,0,1,4.0,389453.0,36.0317203,10.5064796,0,1,"This property offers 120 m² of living space on a 180 m² plot. It includes 3 rooms, 3 bedrooms, and 1 bathrooms. The property spans 4 floors. It also features a swimming pool. Ideal for residential use. The asking price is approximately 389453 TND."
3296,586.0,192.0,4.0,1.0,3.0,0,0,0,0,0,2.0,487500.0,36.385973755,10.4582026824,1,0,"This property offers 586 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. This property serves other purposes. The asking price is approximately 487500 TND."
3297,163.0,192.0,4.0,2.0,3.0,0,0,1,0,0,6.0,360000.0,36.8622616,10.1697459,0,1,"This property offers 163 m² of living space on a 163 m² plot. It includes 4 rooms, 3 bedrooms, and 2 bathrooms. The property spans 6 floors. It also features a balcony. Ideal for residential use. The asking price is approximately 360000 TND."
3298,180.0,192.0,4.0,1.0,3.0,0,0,0,0,0,1.0,600000.0,36.8622616,10.1697459,0,1,"This property offers 180 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. Ideal for residential use. The asking price is approximately 600000 TND."
3299,141.0,192.0,3.0,2.0,2.0,0,0,0,0,0,2.0,390000.0,36.8947789,10.2201739647,0,1,"This property offers 141 m² of living space on a 125 m² plot. It includes 3 rooms, 2 bedrooms, and 2 bathrooms. The property spans 2 floors. Ideal for residential use. The asking price is approximately 390000 TND."
3300,164.0,192.0,2.0,1.0,3.0,0,0,0,0,0,2.0,318409.0,36.8456561,11.0935701,0,1,"This property offers 164 m² of living space on a 180 m² plot. It includes 2 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Ideal for residential use. The asking price is approximately 318409 TND."
3301,90.0,192.0,3.0,1.0,3.0,0,0,0,0,0,2.0,398011.0,43.7060453,7.2562256,0,1,"This property offers 90 m² of living space on a 180 m² plot. It includes 3 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Ideal for residential use. The asking price is approximately 398011 TND."
3302,240.0,192.0,4.0,3.0,3.0,0,1,1,0,1,2.0,869748.0,36.4012665,10.5572826516,0,1,"This property offers 240 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 3 bathrooms. The property spans 2 floors. It also features a balcony, a garden, a swimming pool. Ideal for residential use. The asking price is approximately 869748 TND."
3303,106.0,118.0,3.0,1.0,3.0,0,0,0,1,0,3.0,614927.0,36.8184978367,10.1853806811,0,1,"This property offers 106 m² of living space on a 180 m² plot. It includes 3 rooms, 3 bedrooms, and 1 bathrooms. The property spans 3 floors. It also features is fully furnished. Ideal for residential use. The asking price is approximately 614927 TND."
3304,115.0,192.0,3.0,2.0,2.0,0,1,1,0,0,2.0,401000.0,36.8947789,10.2201739647,0,1,"This property offers 115 m² of living space on a 115 m² plot. It includes 3 rooms, 2 bedrooms, and 2 bathrooms. The property spans 2 floors. It also features a balcony, a garden. Ideal for residential use. The asking price is approximately 401000 TND."
3305,163.0,144.0,4.0,1.0,3.0,0,0,0,0,0,2.0,356880.0,36.4012665,10.5572826516,0,1,"This property offers 163 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Ideal for residential use. The asking price is approximately 356880 TND."
3306,252.0,192.0,3.0,1.0,3.0,0,0,0,0,0,2.0,393036.0,35.8288284,10.6405254,0,1,"This property offers 252 m² of living space on a 180 m² plot. It includes 3 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Ideal for residential use. The asking price is approximately 393036 TND."
3307,80.0,192.0,3.0,1.0,3.0,0,0,0,0,0,2.0,164180.0,35.8288284,10.6405254,0,1,"This property offers 80 m² of living space on a 180 m² plot. It includes 3 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Ideal for residential use. The asking price is approximately 164180 TND."
3308,180.0,180.0,4.0,3.0,3.0,0,0,1,0,0,2.0,427860.0,36.9685735,10.1219855063,0,1,"This property offers 180 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 3 bathrooms. The property spans 2 floors. It also features a balcony. Ideal for residential use. The asking price is approximately 427860 TND."
3309,319.0,192.0,5.0,1.0,3.0,0,0,0,0,0,2.0,1194032.0,35.90524105,10.5620744856,0,1,"This property offers 319 m² of living space on a 180 m² plot. It includes 5 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Ideal for residential use. The asking price is approximately 1194032 TND."
3310,163.0,163.0,4.0,2.0,3.0,0,0,1,0,0,6.0,358209.0,36.9685735,10.1219855063,0,1,"This property offers 163 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 2 bathrooms. The property spans 6 floors. It also features a balcony. Ideal for residential use. The asking price is approximately 358209 TND."
3311,80.0,105.0,3.0,1.0,3.0,0,0,0,0,0,7.0,335286.0,35.8288284,10.6405254,0,1,"This property offers 80 m² of living space on a 180 m² plot. It includes 3 rooms, 3 bedrooms, and 1 bathrooms. The property spans 7 floors. Ideal for residential use. The asking price is approximately 335286 TND."
3312,13.85,13.85,4.0,1.0,3.0,0,0,0,0,0,2.0,380000.0,36.3014563,10.4540907,0,0,"This property offers 13 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Suitable for land development. The asking price is approximately 380000 TND."
3313,122.0,192.0,4.0,1.0,3.0,1,0,0,0,0,2.0,386000.0,36.8622616,10.1697459,0,1,"This property offers 122 m² of living space on a 122 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. It also features a garage. Ideal for residential use. The asking price is approximately 386000 TND."
3314,120.0,192.0,3.0,1.0,3.0,0,0,0,0,0,2.0,348258.0,36.8002068,10.1857757,0,1,"This property offers 120 m² of living space on a 180 m² plot. It includes 3 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Ideal for residential use. The asking price is approximately 348258 TND."
3315,114.0,137.0,3.0,1.0,3.0,0,0,0,1,1,4.0,461194.0,36.4012665,10.5572826516,0,1,"This property offers 114 m² of living space on a 180 m² plot. It includes 3 rooms, 3 bedrooms, and 1 bathrooms. The property spans 4 floors. It also features a swimming pool, is fully furnished. Ideal for residential use. The asking price is approximately 461194 TND."
3316,85.0,113.0,3.0,1.0,3.0,0,0,0,1,1,2.0,328360.0,36.884365,39.062645,0,1,"This property offers 85 m² of living space on a 180 m² plot. It includes 3 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. It also features a swimming pool, is fully furnished. Ideal for residential use. The asking price is approximately 328360 TND."
3317,80.0,130.0,3.0,1.0,3.0,0,0,0,1,0,2.0,248757.0,35.8288284,10.6405254,0,1,"This property offers 80 m² of living space on a 180 m² plot. It includes 3 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. It also features is fully furnished. Ideal for residential use. The asking price is approximately 248757 TND."
3318,77.0,92.0,2.0,1.0,3.0,0,0,0,1,0,4.0,1069123.0,36.8002068,10.1857757,0,1,"This property offers 77 m² of living space on a 180 m² plot. It includes 2 rooms, 3 bedrooms, and 1 bathrooms. The property spans 4 floors. It also features is fully furnished. Ideal for residential use. The asking price is approximately 1069123 TND."
3319,134.4,192.0,4.0,1.0,3.0,0,0,0,0,0,1.0,592000.0,35.89131005,10.5852113285,0,1,"This property offers 134 m² of living space on a 112 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. Ideal for residential use. The asking price is approximately 592000 TND."
3320,120.0,150.0,3.0,1.0,3.0,0,0,0,0,1,4.0,389453.0,36.0317203,10.5064796,0,1,"This property offers 120 m² of living space on a 180 m² plot. It includes 3 rooms, 3 bedrooms, and 1 bathrooms. The property spans 4 floors. It also features a swimming pool. Ideal for residential use. The asking price is approximately 389453 TND."
3321,148.0,192.0,3.0,2.0,2.0,0,0,1,0,0,1.0,448594.0,36.6964294,10.3016611145,0,1,"This property offers 148 m² of living space on a 148 m² plot. It includes 3 rooms, 2 bedrooms, and 2 bathrooms. It also features a balcony. Ideal for residential use. The asking price is approximately 448594 TND."
3322,146.0,192.0,4.0,1.0,3.0,0,0,0,0,0,2.0,437811.0,35.8288284,10.6405254,0,1,"This property offers 146 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Ideal for residential use. The asking price is approximately 437811 TND."
3323,150.0,175.0,4.0,1.0,3.0,0,0,0,0,0,2.0,365372.0,31.7317009,9.7702197496,0,1,"This property offers 150 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Ideal for residential use. The asking price is approximately 365372 TND."
3324,117.0,117.0,3.0,1.0,2.0,0,0,0,0,0,2.0,447762.0,36.8002068,10.1857757,0,1,"This property offers 117 m² of living space on a 180 m² plot. It includes 3 rooms, 2 bedrooms, and 1 bathrooms. The property spans 2 floors. Ideal for residential use. The asking price is approximately 447762 TND."
3325,240.0,240.0,5.0,2.0,3.0,0,0,1,0,0,2.0,726369.0,36.4512897,10.7355915,0,1,"This property offers 240 m² of living space on a 140 m² plot. It includes 5 rooms, 3 bedrooms, and 2 bathrooms. The property spans 2 floors. It also features a balcony. Ideal for residential use. The asking price is approximately 726369 TND."
3326,90.0,90.0,4.0,1.0,3.0,0,0,0,1,1,2.0,646766.0,36.4012665,10.5572826516,0,1,"This property offers 90 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. It also features a swimming pool, is fully furnished. Ideal for residential use. The asking price is approximately 646766 TND."
3327,134.0,192.0,4.0,1.0,3.0,0,0,1,0,0,5.0,340000.0,36.85483045,10.2847585688,0,1,"This property offers 134 m² of living space on a 134 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 5 floors. It also features a balcony. Ideal for residential use. The asking price is approximately 340000 TND."
3328,163.0,116.0,3.0,1.0,3.0,0,0,0,0,0,3.0,288557.0,35.8288284,10.6405254,0,1,"This property offers 163 m² of living space on a 180 m² plot. It includes 3 rooms, 3 bedrooms, and 1 bathrooms. The property spans 3 floors. Ideal for residential use. The asking price is approximately 288557 TND."
3329,150.0,150.0,3.0,1.0,2.0,0,0,1,0,0,8.0,373135.0,35.8288284,10.6405254,0,1,"This property offers 150 m² of living space on a 180 m² plot. It includes 3 rooms, 2 bedrooms, and 1 bathrooms. The property spans 8 floors. It also features a balcony. Ideal for residential use. The asking price is approximately 373135 TND."
3330,124.0,124.0,3.0,1.0,2.0,0,0,1,0,0,3.0,338311.0,36.9685735,10.1219855063,0,1,"This property offers 124 m² of living space on a 180 m² plot. It includes 3 rooms, 2 bedrooms, and 1 bathrooms. The property spans 3 floors. It also features a balcony. Ideal for residential use. The asking price is approximately 338311 TND."
3331,245.0,245.0,4.0,2.0,3.0,1,1,0,0,1,2.0,270000.0,36.385973755,10.4582026824,1,0,"This property offers 245 m² of living space on a 120 m² plot. It includes 4 rooms, 3 bedrooms, and 2 bathrooms. The property spans 2 floors. It also features a garage, a garden, a swimming pool. This property serves other purposes. The asking price is approximately 270000 TND."
3332,74.0,74.0,2.0,1.0,1.0,0,0,1,0,0,4.0,318409.0,36.823415,10.2313521629,0,1,"This property offers 74 m² of living space on a 180 m² plot. It includes 2 rooms, 1 bedrooms, and 1 bathrooms. The property spans 4 floors. It also features a balcony. Ideal for residential use. The asking price is approximately 318409 TND."
3333,120.0,150.0,3.0,1.0,3.0,0,0,0,0,1,4.0,389453.0,36.0317203,10.5064796,0,1,"This property offers 120 m² of living space on a 180 m² plot. It includes 3 rooms, 3 bedrooms, and 1 bathrooms. The property spans 4 floors. It also features a swimming pool. Ideal for residential use. The asking price is approximately 389453 TND."
3334,267.0,192.0,4.0,2.0,3.0,0,1,0,0,0,6.0,729000.0,36.8622616,10.1697459,0,1,"This property offers 267 m² of living space on a 155 m² plot. It includes 4 rooms, 3 bedrooms, and 2 bathrooms. The property spans 6 floors. It also features a garden. Ideal for residential use. The asking price is approximately 729000 TND."
3335,163.0,144.0,4.0,1.0,3.0,0,0,0,0,0,2.0,356880.0,36.4012665,10.5572826516,0,1,"This property offers 163 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Ideal for residential use. The asking price is approximately 356880 TND."
3336,40.0,192.0,2.0,1.0,3.0,0,0,0,0,0,2.0,194028.0,35.8288284,10.6405254,0,1,"This property offers 40 m² of living space on a 180 m² plot. It includes 2 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Ideal for residential use. The asking price is approximately 194028 TND."
3337,107.0,107.0,4.0,1.0,3.0,0,0,1,0,0,1.0,233831.0,33.687261879,-5.3570109556,0,1,"This property offers 107 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. It also features a balcony. Ideal for residential use. The asking price is approximately 233831 TND."
3338,125.0,125.0,3.0,1.0,2.0,0,0,1,0,0,1.0,417910.0,36.8002068,10.1857757,0,1,"This property offers 125 m² of living space on a 180 m² plot. It includes 3 rooms, 2 bedrooms, and 1 bathrooms. It also features a balcony. Ideal for residential use. The asking price is approximately 417910 TND."
3339,120.0,192.0,4.0,1.0,3.0,0,0,0,0,0,1.0,495000.0,36.8548083,10.3309924,0,1,"This property offers 120 m² of living space on a 117 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. Ideal for residential use. The asking price is approximately 495000 TND."
3340,150.0,150.0,4.0,2.0,3.0,0,0,1,0,0,2.0,388061.0,33.687261879,-5.3570109556,0,1,"This property offers 150 m² of living space on a 150 m² plot. It includes 4 rooms, 3 bedrooms, and 2 bathrooms. The property spans 2 floors. It also features a balcony. Ideal for residential use. The asking price is approximately 388061 TND."
3341,115.0,139.0,3.0,1.0,3.0,0,0,0,0,0,2.0,783881.0,33.687261879,-5.3570109556,0,1,"This property offers 115 m² of living space on a 180 m² plot. It includes 3 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Ideal for residential use. The asking price is approximately 783881 TND."
3342,175.0,256.0,4.0,1.0,3.0,0,0,0,0,0,2.0,586563.0,36.4012665,10.5572826516,0,1,"This property offers 175 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Ideal for residential use. The asking price is approximately 586563 TND."
3343,50.0,65.0,2.0,1.0,3.0,0,0,0,0,0,7.0,207920.0,35.8288284,10.6405254,0,1,"This property offers 50 m² of living space on a 180 m² plot. It includes 2 rooms, 3 bedrooms, and 1 bathrooms. The property spans 7 floors. Ideal for residential use. The asking price is approximately 207920 TND."
3344,74.0,86.0,3.0,1.0,3.0,0,0,0,0,0,6.0,223881.0,36.8002068,10.1857757,0,1,"This property offers 74 m² of living space on a 180 m² plot. It includes 3 rooms, 3 bedrooms, and 1 bathrooms. The property spans 6 floors. Ideal for residential use. The asking price is approximately 223881 TND."
3345,150.0,192.0,3.0,1.0,1.0,0,0,0,0,0,1.0,1200000.0,36.9051527,10.2982512,0,1,"This property offers 150 m² of living space on a 150 m² plot. It includes 3 rooms, 1 bedrooms, and 1 bathrooms. Ideal for residential use. The asking price is approximately 1200000 TND."
3346,119.0,192.0,3.0,1.0,3.0,0,0,1,0,0,2.0,400000.0,36.85483045,10.2847585688,0,1,"This property offers 119 m² of living space on a 119 m² plot. It includes 3 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. It also features a balcony. Ideal for residential use. The asking price is approximately 400000 TND."
